-34.679, -174.9719, 2022-09-05 19:38:45.475735, 27369.3441169822
-35.1227, -174.3898, 2022-09-05 19:38:56.057299, 27322.338918077006
-35.5632, -173.8007, 2022-09-05 19:39:06.624199, 27365.563632915317
-36.0003, -173.2047, 2022-09-05 19:39:17.208665, 27316.381589718338
-36.4544, -172.5728, 2022-09-05 19:39:27.804158, 28580.755416969645
-36.8844, -171.9621, 2022-09-05 19:39:38.377621, 27345.088832426416
-37.3106, -171.3441, 2022-09-05 19:39:48.934498, 27380.86477251832
-37.7331, -170.7186, 2022-09-05 19:39:59.507887, 27338.072970311678
-38.1519, -170.0853, 2022-09-05 19:40:10.079682, 27349.05691769522
-38.5667, -169.4443, 2022-09-05 19:40:20.626191, 27410.24195718745
-38.9774, -168.7954, 2022-09-05 19:40:31.193042, 27355.0225198152
-39.3839, -168.1385, 2022-09-05 19:40:41.744397, 27392.226082278456
-39.7861, -167.4734, 2022-09-05 19:40:52.321218, 27325.442169717757
-40.184, -166.8001, 2022-09-05 19:41:02.850482, 27447.731409529613
-40.596, -166.0856, 2022-09-05 19:41:13.454022, 28554.612801505235
-40.9846, -165.3949, 2022-09-05 19:41:24.020238, 27351.77370583327
-41.3684, -164.6956, 2022-09-05 19:41:34.570916, 27388.20388691046
-41.7473, -163.9875, 2022-09-05 19:41:45.139630, 27340.460327877197
-42.1213, -163.2705, 2022-09-05 19:41:55.705102, 27350.673688623654
-42.4902, -162.5446, 2022-09-05 19:42:06.270842, 27347.36928385688
-42.8538, -161.8097, 2022-09-05 19:42:16.854969, 27295.66275316658
-43.2121, -161.0655, 2022-09-05 19:42:27.419555, 27350.364629493866
-43.5649, -160.3122, 2022-09-05 19:42:37.931034, 27483.86367625691
-43.9121, -159.5495, 2022-09-05 19:42:48.521098, 27281.73957036274
-44.2697, -158.7405, 2022-09-05 19:42:59.114007, 28571.065247313607
-44.6049, -157.9585, 2022-09-05 19:43:09.670059, 27367.033529222575
-44.9342, -157.167, 2022-09-05 19:43:20.247214, 27314.615813221684
-45.3332, -156.1739, 2022-09-05 19:43:33.449114, 27089.930735970705
-45.6484, -155.3611, 2022-09-05 19:43:44.025512, 27310.76089524971
-45.9571, -154.5387, 2022-09-05 19:43:54.565109, 27405.39879256674
-46.2592, -153.7066, 2022-09-05 19:44:05.045523, 27562.744306164634
-46.5545, -152.865, 2022-09-05 19:44:15.532180, 27542.803831560388
-46.8429, -152.0139, 2022-09-05 19:44:26.084691, 27368.779983926972
-47.1242, -151.1532, 2022-09-05 19:44:36.613693, 27430.19345103543
-47.3984, -150.283, 2022-09-05 19:44:47.164163, 27375.930043817665
-47.6776, -149.3612, 2022-09-05 19:44:57.718953, 28665.56116440446
-47.9365, -148.4718, 2022-09-05 19:45:08.298438, 27297.581020318394
-48.1878, -147.5732, 2022-09-05 19:45:18.832482, 27414.244872461637
-48.4312, -146.6654, 2022-09-05 19:45:29.381850, 27373.746018617385
-48.6667, -145.7486, 2022-09-05 19:45:39.913541, 27419.476914468392
-48.8942, -144.823, 2022-09-05 19:45:50.448624, 27409.59854849262
-49.1134, -143.8886, 2022-09-05 19:46:00.996015, 27378.49683812445
-49.3243, -142.9458, 2022-09-05 19:46:11.531176, 27407.50286154807
-49.5267, -141.9945, 2022-09-05 19:46:22.050088, 27454.010383810983
-49.7205, -141.0353, 2022-09-05 19:46:32.613767, 27332.39038515192
-49.9055, -140.0682, 2022-09-05 19:46:43.148426, 27407.775114141426
-50.0817, -139.0935, 2022-09-05 19:46:53.681123, 27413.3841480693
-50.2488, -138.1114, 2022-09-05 19:47:04.236735, 27354.395876956307
-50.4069, -137.1224, 2022-09-05 19:47:14.748874, 27465.076569855653
-50.5558, -136.1266, 2022-09-05 19:47:25.316999, 27321.72453749937
-50.6953, -135.1244, 2022-09-05 19:47:35.867601, 27366.658111015557
-50.8254, -134.1162, 2022-09-05 19:47:46.396141, 27423.221207313753
-50.946, -133.1024, 2022-09-05 19:47:56.927991, 27412.885092851593
-51.0569, -132.0833, 2022-09-05 19:48:07.462811, 27404.816253111276
-51.1627, -131.0105, 2022-09-05 19:48:17.995249, 28714.769542993716
-51.2538, -129.9819, 2022-09-05 19:48:28.569054, 27302.869373459314
-51.3349, -128.9491, 2022-09-05 19:48:39.143186, 27305.6097249916
-51.4062, -127.9129, 2022-09-05 19:48:49.680025, 27397.852550925214
-51.4675, -126.8735, 2022-09-05 19:49:00.243327, 27330.619513653433
-51.5187, -125.8315, 2022-09-05 19:49:10.796754, 27353.861328165924
-51.5599, -124.7872, 2022-09-05 19:49:21.326904, 27416.896344408622
-51.591, -123.7412, 2022-09-05 19:49:31.879533, 27357.594241932595
-51.612, -122.6942, 2022-09-05 19:49:42.425492, 27368.33375086349
-51.6229, -121.6462, 2022-09-05 19:49:52.948557, 27433.978949976976
-51.6236, -120.5981, 2022-09-05 19:50:03.501114, 27352.599658170635
-51.6142, -119.5501, 2022-09-05 19:50:14.047266, 27372.063770772267
-51.5947, -118.5028, 2022-09-05 19:50:24.624546, 27291.373446628757
-51.565, -117.4568, 2022-09-05 19:50:35.170693, 27369.014148028873
-51.5231, -116.3628, 2022-09-05 19:50:45.717476, 28670.103407632516
-51.4728, -115.3205, 2022-09-05 19:50:56.274657, 27346.117703904452
-51.4124, -114.2811, 2022-09-05 19:51:06.825302, 27356.454008969267
-51.3422, -113.2447, 2022-09-05 19:51:17.374345, 27362.359494768738
-51.2619, -112.2118, 2022-09-05 19:51:27.936140, 27331.43004326038
-51.1719, -111.1829, 2022-09-05 19:51:38.488477, 27354.764824315993
-51.072, -110.1584, 2022-09-05 19:51:49.055261, 27318.47483730176
-50.9625, -109.1387, 2022-09-05 19:51:59.637862, 27277.714642127106
-50.8433, -108.1243, 2022-09-05 19:52:10.166430, 27416.4525499028
-50.7146, -107.1155, 2022-09-05 19:52:20.676554, 27464.730335888173
-50.5353, -105.8273, 2022-09-05 19:52:33.931624, 27999.33358339071
-50.3851, -104.8326, 2022-09-05 19:52:44.455930, 27430.975606621043
-50.2258, -103.8446, 2022-09-05 19:52:54.958701, 27487.95958091077
-50.0574, -102.8638, 2022-09-05 19:53:05.493760, 27400.63694949568
-49.88, -101.8904, 2022-09-05 19:53:15.988190, 27506.305485083787
-49.6938, -100.9246, 2022-09-05 19:53:26.510022, 27435.29616555346
-49.4988, -99.9668, 2022-09-05 19:53:37.018696, 27468.053186507157
-49.2953, -99.0169, 2022-09-05 19:53:47.560574, 27386.545553660217
-49.0833, -98.0755, 2022-09-05 19:53:58.051062, 27517.45733040683
-48.8629, -97.1426, 2022-09-05 19:54:08.560258, 27470.997283981942
-48.6344, -96.2185, 2022-09-05 19:54:19.059720, 27493.539308541116
-48.3979, -95.3032, 2022-09-05 19:54:29.592906, 27407.29318106379
-48.1534, -94.397, 2022-09-05 19:54:40.149741, 27345.821957360353
-47.9012, -93.4999, 2022-09-05 19:54:50.686651, 27398.277489953245
-47.6413, -92.6121, 2022-09-05 19:55:01.198691, 27463.849763416238
-47.374, -91.7337, 2022-09-05 19:55:11.747416, 27366.29530992561
-47.0993, -90.8647, 2022-09-05 19:55:22.262145, 27457.225932133624
-46.8175, -90.0052, 2022-09-05 19:55:32.751586, 27522.094105802254
-46.5286, -89.1553, 2022-09-05 19:55:43.289686, 27394.93437516839
-46.2328, -88.3149, 2022-09-05 19:55:53.815398, 27429.533590698928
-45.9302, -87.4841, 2022-09-05 19:56:04.401157, 27275.066616125205
-45.6211, -86.6629, 2022-09-05 19:56:14.944732, 27382.374221661245
-45.3054, -85.8512, 2022-09-05 19:56:25.516503, 27314.78877089225
-44.9835, -85.0492, 2022-09-05 19:56:36.059528, 27383.832695812318
-44.6553, -84.2567, 2022-09-05 19:56:46.605666, 27379.72705944414
-44.3211, -83.4737, 2022-09-05 19:56:57.134761, 27423.637567401005
-43.981, -82.7, 2022-09-05 19:57:07.633018, 27508.474882725273
-43.6351, -81.9359, 2022-09-05 19:57:18.135360, 27493.613380686227
-43.2836, -81.1811, 2022-09-05 19:57:28.606017, 27577.20896417794
-42.9266, -80.4355, 2022-09-05 19:57:39.139245, 27415.169050105374
-42.5642, -79.6991, 2022-09-05 19:57:49.640959, 27497.845232110343
